Timestamp,Values,Values,Values,Values,Values,Values,Values,Values,Values,Values,Values,Values,Values,Values,Values,Values
2025-03-09 01:38:00+00:00,0.06586587172079385,0.5585480655114988,3.373193766241011,0.06702126794801634,0.06269412749026534,0.0683064719724576,3.8082530937744647,0.10653785090315614,2.604938047343052,0.12938423901668367,0.06976391880051037,0.0386325676430062,0.16594628429109692,0.05821436927932725,0.12857570681079014,0.062301649172170626
2025-03-09 01:43:00+00:00,0.20527429460104907,0.20802318496269004,0.20023746470576248,0.20776854675378584,0.18162908021604354,0.18626817891781128,0.18973172481841788,0.2369730565535655,0.1946369163009711,0.1887196066478764,0.196693896472265,0.18498699467409102,0.1887161555300559,0.17732357944295865,0.1966627094916099,0.1756776804429908
2025-03-09 01:48:00+00:00,17.317025018341262,21.71639956515104,21.05823848120148,17.154197191329974,17.854970635202342,24.551628830177673,21.66537749872635,23.60796094209541,19.932956477644062,22.288748968562594,24.559255083134722,16.954296666008354,21.970721820326013,18.62592608111016,21.88562889850404,24.021121099430257
2025-03-09 01:53:00+00:00,45.228783734475414,39.41978253295878,43.775344418259486,43.41427608561163,47.404848456753676,43.83496511470042,45.26070871031399,45.0382950800025,43.50988975986269,45.153863963115384,43.70361682654088,44.37125389115772,43.892172789434895,46.847652910957976,42.19613333864585,45.527040651250175
2025-03-09 01:58:00+00:00,44.03263341864711,39.367607544306665,42.62763462745046,44.246521870660786,47.05974664093175,43.150361111860605,44.533642957162755,44.14212877715205,43.042436570081684,43.5900437649327,40.048894296373376,43.08221258659001,44.93929027548545,32.725966636063376,41.962866195369216,44.68053982985181
2025-03-09 02:03:00+00:00,44.03999889347055,43.09371166230054,44.367123312243464,44.72019927221716,46.84836400046578,42.87192710315081,42.668584031984416,44.84464921297532,43.72385299777898,44.189618903621515,41.57266234315239,43.89846132363551,44.73566424037431,34.41855871229559,42.25318227241115,45.30884466956248
2025-03-09 02:08:00+00:00,45.40933125315301,42.79068199652219,44.74746182177945,45.22762219989313,47.122792401851555,44.07389924324847,42.6214790881988,44.80219054035204,44.10139184395604,45.231962855087296,38.91498032197961,43.6386379134574,44.649584131271794,42.66256506610308,42.21099855478053,45.565224177517024
2025-03-09 02:13:00+00:00,46.19656946761986,43.567301100139765,45.03113203818724,45.00750099333517,47.06162216382579,44.267727383117574,41.377947845461065,44.80189896934114,44.32896576429137,45.721963889893956,37.45842448718667,44.12932458826474,45.11123445156544,43.52885067265914,42.84777473934152,46.82359274163119
2025-03-09 02:18:00+00:00,45.80204098412289,45.066628874401644,45.15113240399574,44.52131943763293,47.536255124960974,44.36029123017507,42.76195669999953,44.810878526114784,44.18379384355974,45.970770993706076,42.80829965035251,43.941097702690364,44.06271170678117,44.36314922753119,43.06889413110514,46.88063039659661
2025-03-09 02:23:00+00:00,45.850757595326854,44.650314730187134,44.749904380514984,44.472586119843484,47.393154686905206,43.92142470451999,43.44940256795549,44.84066188193623,44.15755369666045,45.648626057412905,43.70537266884158,44.35083244483858,44.720502154542665,44.95787076650618,43.76249354514064,47.40244322305195
2025-03-09 02:28:00+00:00,45.90223898984832,44.90374237186396,45.35098520047829,44.73839225496111,47.44266832990347,43.92308054341797,42.39767695765191,44.82598863729352,44.24693153396808,43.78243707999414,43.50285630892902,43.94926199414035,45.523600571100076,45.624094317577466,44.19222081497587,46.27759066493241
2025-03-09 02:33:00+00:00,45.86389944425334,44.55641635204558,45.027003522149926,44.72420239806521,43.7146065302124,43.9459695272783,43.148468680520004,44.10486446920279,43.92036406473288,43.343757122392425,44.60174514874829,43.86450759001275,44.63987006955384,46.4441215730983,44.02732335612137,39.788105262972906
2025-03-09 02:38:00+00:00,24.044457315007953,33.4376072230808,22.93492544815042,26.960378656451574,10.379622951842462,30.418344883758955,30.40090610034348,21.19537171906808,32.170249799374794,23.676221401691112,42.90621815631597,32.63653377933286,21.527394413946578,38.71502476349848,35.173798001961124,14.225205471631805
2025-03-09 02:43:00+00:00,6.221632320715395,12.398512492508356,10.896029127122542,10.498291915754923,5.193126846462779,7.288011186842003,14.411045357247113,7.869341438969089,10.80822477267524,5.826176795120841,12.35835110596283,9.836550682742155,8.773353086974849,14.21561284564614,10.835901187059395,7.540496229270708
2025-03-09 02:48:00+00:00,4.3830681477033915,,0.7326125738414497,3.7789970481797113,4.181602947796655,,2.5088418217601856,,2.564102564102564,1.1940099389654137,0.0699207564759938,2.2545665774951673,1.5225548236471276,3.9453945394539454,,0.126782884310618
